,paper_title,paper_link,conference,year,repo_link,repo_star,last_update,img2graph,text2graph,code2graph,Platform
651,Geolocation Estimation of Photos using a Hierarchical Model and Scene Classification,http://openaccess.thecvf.com/content_ECCV_2018/html/Eric_Muller-Budack_Geolocation_Estimation_of_ECCV_2018_paper.html,ECCV,2018,https://github.com/TIBHannover/GeoEstimation,4,1/2/2019,1,0,0,tensorflow
652,Multi-View Convolutional Neural Networks for 3D Shape Recognition,http://openaccess.thecvf.com/content_iccv_2015/html/Su_Multi-View_Convolutional_Neural_ICCV_2015_paper.html,ICCV,2015,https://github.com/shawnxu1318/MVCNN-Multi-View-Convolutional-Neural-Networks,7,1/2/2019,0,0,0,tensorflow
653,Estimating the Success of Unsupervised Image to Image Translation,http://openaccess.thecvf.com/content_ECCV_2018/html/Lior_Wolf_Estimating_the_Success_ECCV_2018_paper.html,ECCV,2018,https://github.com/sagiebenaim/gan_bound,5,1/2/2019,0,0,0,pytorch
654,Bottleneck Conditional Density Estimation,http://proceedings.mlr.press/v70/shu17a.html,ICML,2017,https://github.com/RuiShu/bcde,4,1/2/2019,0,0,0,tensorflow
655,Towards Realistic Predictors,http://openaccess.thecvf.com/content_ECCV_2018/html/Pei_Wang_Towards_Realistic_Predictors_ECCV_2018_paper.html,ECCV,2018,https://github.com/peiwang062/towards-realistic-predictors,7,1/2/2019,1,0,0,pytorch
656,Differentially Private Database Release via Kernel Mean Embeddings,http://proceedings.mlr.press/v80/balog18a.html,ICML,2018,https://github.com/matejbalog/RKHS-private-database,4,1/2/2019,0,0,0,pytorch
657,Simultaneous Deep Transfer Across Domains and Tasks,http://openaccess.thecvf.com/content_iccv_2015/html/Tzeng_Simultaneous_Deep_Transfer_ICCV_2015_paper.html,ICCV,2015,https://github.com/mahfujau/domain_adaptation_iccv15,6,1/2/2019,1,0,0,pytorch
658,Inference Suboptimality in Variational Autoencoders,http://proceedings.mlr.press/v80/cremer18a.html,ICML,2018,https://github.com/lxuechen/inference-suboptimality,4,1/2/2019,0,0,0,pytorch
659,Statistically-motivated Second-order Pooling,http://openaccess.thecvf.com/content_ECCV_2018/html/Kaicheng_Yu_Statistically-motivated_Second-order_Pooling_ECCV_2018_paper.html,ECCV,2018,https://github.com/kcyu2014/smsop,9,1/2/2019,0,0,0,tensorflow
660,Cross-Stitch Networks for Multi-Task Learning,http://openaccess.thecvf.com/content_cvpr_2016/html/Misra_Cross-Stitch_Networks_for_CVPR_2016_paper.html,CVPR,2016,https://github.com/helloyide/Cross-stitch-Networks-for-Multi-task-Learning,8,1/2/2019,0,0,0,tensorflow
661,Efficient Deep Learning for Stereo Matching,http://openaccess.thecvf.com/content_cvpr_2016/html/Luo_Efficient_Deep_Learning_CVPR_2016_paper.html,CVPR,2016,https://github.com/haojeng-wang/dl_stereo_matching,7,1/2/2019,1,0,0,tensorflow
662,Breaking the Activation Function Bottleneck through Adaptive Parameterization,https://arxiv.org/abs/1805.08574,NIPS,2018,https://github.com/flennerhag/alstm,6,1/2/2019,0,0,0,pytorch
663,Robust Physical-World Attacks on Deep Learning Visual Classification,http://openaccess.thecvf.com/content_cvpr_2018/papers/Eykholt_Robust_Physical-World_Attacks_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/evtimovi/robust_physical_perturbations,11,1/2/2019,0,0,0,tensorflow
664,Grad-CAM: Visual Explanations From Deep Networks via Gradient-Based Localization,http://openaccess.thecvf.com/content_iccv_2017/html/Selvaraju_Grad-CAM_Visual_Explanations_ICCV_2017_paper.html,ICCV,2017,https://github.com/cydonia999/Grad-CAM-in-TensorFlow,5,1/2/2019,0,0,0,tensorflow
665,Logo Synthesis and Manipulation With Clustered Generative Adversarial Networks,http://openaccess.thecvf.com/content_cvpr_2018/papers/Sage_Logo_Synthesis_and_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/alex-sage/logo-gen,10,1/2/2019,0,0,0,tensorflow
666,Learning Face Age Progression: A Pyramid Architecture of GANs,http://openaccess.thecvf.com/content_cvpr_2018/papers/Yang_Learning_Face_Age_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/ajithvallabai/Pyramid-Architecture-of-GANs,11,1/2/2019,0,0,0,pytorch
667,BourGAN: Generative Networks with Metric Embeddings,https://arxiv.org/abs/1805.07674,NIPS,2018,https://github.com/a554b554/BourGAN,8,1/2/2019,0,0,0,pytorch
668,A Joint Sequence Fusion Model for Video Question Answering and Retrieval,http://openaccess.thecvf.com/content_ECCV_2018/html/Youngjae_Yu_A_Joint_Sequence_ECCV_2018_paper.html,ECCV,2018,https://github.com/yj-yu/lsmdc,11,1/2/2019,0,0,0,tensorflow
669,Saliency Detection in 360° Videos,http://openaccess.thecvf.com/content_ECCV_2018/html/Ziheng_Zhang_Saliency_Detection_in_ECCV_2018_paper.html,ECCV,2018,https://github.com/xuyanyu-shh/Saliency-detection-in-360-video,9,1/2/2019,0,0,0,pytorch
670,Image Super-Resolution via Dual-State Recurrent Networks,http://openaccess.thecvf.com/content_cvpr_2018/papers/Han_Image_Super-Resolution_via_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/WeiHan3/dsrn,1,1/2/2019,0,0,0,tensorflow
671,Ring Loss: Convex Feature Normalization for Face Recognition,http://openaccess.thecvf.com/content_cvpr_2018/papers/Zheng_Ring_Loss_Convex_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/vsatyakumar/Ring-Loss-Keras,3,1/2/2019,0,0,0,tensorflow
672,Feedback-Prop: Convolutional Neural Network Inference Under Partial Evidence,http://openaccess.thecvf.com/content_cvpr_2018/papers/Wang_Feedback-Prop_Convolutional_Neural_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/uvavision/feedbackprop,4,1/2/2019,0,0,0,pytorch
673,Spatially-Adaptive Filter Units for Deep Neural Networks,http://openaccess.thecvf.com/content_cvpr_2018/papers/Tabernik_Spatially-Adaptive_Filter_Units_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/skokec/DAU-ConvNet,3,1/2/2019,0,0,0,tensorflow
674,DenseCap: Fully Convolutional Localization Networks for Dense Captioning,http://openaccess.thecvf.com/content_cvpr_2016/html/Johnson_DenseCap_Fully_Convolutional_CVPR_2016_paper.html,CVPR,2016,https://github.com/rampage644/densecap-tensorflow,4,1/2/2019,0,0,0,tensorflow
675,Toward Goal-Driven Neural Network Models for the Rodent Whisker-Trigeminal System,http://papers.nips.cc/paper/6849-toward-goal-driven-neural-network-models-for-the-rodent-whisker-trigeminal-system.pdf,NIPS,2017,https://github.com/neuroailab/whisker_model,3,1/2/2019,0,0,0,tensorflow
676,Diverse and Coherent Paragraph Generation from Images,http://openaccess.thecvf.com/content_ECCV_2018/html/Moitreya_Chatterjee_Diverse_and_Coherent_ECCV_2018_paper.html,ECCV,2018,https://github.com/metro-smiles/CapG_RevG_Code,5,1/2/2019,1,0,0,pytorch
677,Lip Reading Sentences in the Wild,http://openaccess.thecvf.com/content_cvpr_2017/html/Chung_Lip_Reading_Sentences_CVPR_2017_paper.html,CVPR,2017,https://github.com/lsrock1/WLSNet_pytorch,5,1/2/2019,1,0,0,pytorch
678,Learning Answer Embeddings for Visual Question Answering,http://openaccess.thecvf.com/content_cvpr_2018/papers/Hu_Learning_Answer_Embeddings_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/hexiang-hu/answer_embedding,3,1/2/2019,0,0,0,pytorch
679,Making Deep Neural Networks Robust to Label Noise: A Loss Correction Approach,http://openaccess.thecvf.com/content_cvpr_2017/html/Patrini_Making_Deep_Neural_CVPR_2017_paper.html,CVPR,2017,https://github.com/GarrettLee/label_noise_correction,5,1/2/2019,0,0,0,tensorflow
680,High-Resolution Image Synthesis and Semantic Manipulation With Conditional GANs,http://openaccess.thecvf.com/content_cvpr_2018/papers/Wang_High-Resolution_Image_Synthesis_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/chenxli/High-Resolution-Image-Synthesis-and-Semantic-Manipulation-with-Conditional-GANsl-,8,1/2/2019,0,0,0,tensorflow
681,Unsupervised Learning of Object Landmarks by Factorized Spatial Embeddings,http://openaccess.thecvf.com/content_iccv_2017/html/Thewlis_Unsupervised_Learning_of_ICCV_2017_paper.html,ICCV,2017,https://github.com/alldbi/Factorized-Spatial-Embeddings,6,1/2/2019,0,0,0,tensorflow
682,Discriminative Bimodal Networks for Visual Localization and Detection With Natural Language Queries,http://openaccess.thecvf.com/content_cvpr_2017/html/Zhang_Discriminative_Bimodal_Networks_CVPR_2017_paper.html,CVPR,2017,https://github.com/YutingZhang/dbnet-caffe-matlab,3,1/2/2019,0,0,0,tensorflow
683,Joint Person Segmentation and Identification in Synchronized First- and Third-person Videos,http://openaccess.thecvf.com/content_ECCV_2018/html/Mingze_Xu_Joint_Person_Segmentation_ECCV_2018_paper.html,ECCV,2018,https://github.com/xumingze0308/firstthird-eccv2018,2,1/2/2019,0,0,0,pytorch
684,Black Box FDR,http://proceedings.mlr.press/v80/tansey18a.html,ICML,2018,https://github.com/tansey/bb-fdr,4,1/2/2019,0,0,0,pytorch
685,Composite Functional Gradient Learning of Generative  Adversarial Models,http://proceedings.mlr.press/v80/johnson18a.html,ICML,2018,https://github.com/riejohnson/cfg-gan,2,1/2/2019,0,0,0,tensorflow
686,Towards Effective Low-Bitwidth Convolutional Neural Networks,http://openaccess.thecvf.com/content_cvpr_2018/papers/Zhuang_Towards_Effective_Low-Bitwidth_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/nowgood/QuantizeCNNModel,5,1/2/2019,0,0,0,pytorch
687,Recognizing Human Actions as the Evolution of Pose Estimation Maps,http://openaccess.thecvf.com/content_cvpr_2018/papers/Liu_Recognizing_Human_Actions_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/nkliuyifang/Skeleton-based-Human-Action-Recognition,4,1/2/2019,0,0,0,pytorch
688,A Framework for Evaluating 6-DOF Object Trackers,http://openaccess.thecvf.com/content_ECCV_2018/html/Mathieu_Garon_A_Framework_for_ECCV_2018_paper.html,ECCV,2018,https://github.com/lvsn/6DOF_tracking_evaluation,4,1/2/2019,0,0,0,pytorch
689,Count-Based Exploration with Neural Density Models,http://proceedings.mlr.press/v70/ostrovski17a.html,ICML,2017,https://github.com/kristychoi/pixel_exploration,2,1/2/2019,0,0,0,pytorch
690,Optical Flow Guided Feature: A Fast and Robust Motion Representation for Video Action Recognition,http://openaccess.thecvf.com/content_cvpr_2018/papers/Sun_Optical_Flow_Guided_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/kitsune999/Optical-Flow-Guided-Feature,6,1/2/2019,0,0,0,tensorflow
691,Device Placement Optimization with Reinforcement Learning,http://proceedings.mlr.press/v70/mirhoseini17a.html,ICML,2017,https://github.com/indrajeet95/Device-Placement-Optimization-with-Reinforcement-Learning,4,1/2/2019,1,0,0,tensorflow
692,Hide-And-Seek: Forcing a Network to Be Meticulous for Weakly-Supervised Object and Action Localization,http://openaccess.thecvf.com/content_iccv_2017/html/Singh_Hide-And-Seek_Forcing_a_ICCV_2017_paper.html,ICCV,2017,https://github.com/goddoe/hide-and-seek,2,1/2/2019,0,0,0,tensorflow
693,Reversible Recurrent Neural Networks,https://papers.nips.cc/paper/8117-reversible-recurrent-neural-networks.pdf,NIPS,2018,https://github.com/gan3sh500/revrnn,12,1/2/2019,0,0,0,pytorch
694,Learning Dual Convolutional Neural Networks for Low-Level Vision,http://openaccess.thecvf.com/content_cvpr_2018/papers/Pan_Learning_Dual_Convolutional_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/galad-loth/DualCNN-TF,7,1/2/2019,0,0,0,tensorflow
695,Learning Spatial Regularization With Image-Level Supervisions for Multi-Label Image Classification,http://openaccess.thecvf.com/content_cvpr_2017/html/Zhu_Learning_Spatial_Regularization_CVPR_2017_paper.html,CVPR,2017,https://github.com/Enjia/Spatial-Regularization-Network-in-Tensorflow,6,1/2/2019,0,0,0,tensorflow
696,AdaNet: Adaptive Structural Learning of Artificial Neural Networks,http://proceedings.mlr.press/v70/cortes17a.html,ICML,2017,https://github.com/davidabek1/adanet,3,1/2/2019,0,0,0,tensorflow
697,HybridNet: Classification and Reconstruction Cooperation for Semi-Supervised Learning,http://openaccess.thecvf.com/content_ECCV_2018/html/Thomas_Robert_HybridNet_Classification_and_ECCV_2018_paper.html,ECCV,2018,https://github.com/dakshitagrawal97/HybridNet,5,1/2/2019,0,0,0,pytorch
698,Single Image Water Hazard Detection using FCN with Reflection Attention Units,http://openaccess.thecvf.com/content_ECCV_2018/html/Xiaofeng_Han_Single_Image_Water_ECCV_2018_paper.html,ECCV,2018,https://github.com/Cow911/SingleImageWaterHazardDetectionWithRAU,4,1/2/2019,0,0,0,tensorflow
699,Dropout Inference in Bayesian Neural Networks with Alpha-divergences,http://proceedings.mlr.press/v70/li17a.html,ICML,2017,https://github.com/cosmozhang/BBalpha_pytorch,2,1/2/2019,0,0,0,pytorch
700,Learning Longer-term Dependencies in RNNs with Auxiliary Losses,http://proceedings.mlr.press/v80/trinh18a.html,ICML,2018,https://github.com/belepi93/rnn-auxiliary-loss,5,1/2/2019,0,0,0,pytorch
701,A Modulation Module for Multi-task Learning with Applications in Image Retrieval,http://openaccess.thecvf.com/content_ECCV_2018/html/Xiangyun_Zhao_A_Modulation_Module_ECCV_2018_paper.html,ECCV,2018,https://github.com/Zhaoxiangyun/Multi-Task-Modulation-Module,6,1/2/2019,1,0,0,tensorflow
702,Stochastic Video Generation with a Learned Prior,http://proceedings.mlr.press/v80/denton18a.html,ICML,2018,https://github.com/yamata2/stochastic-video-generation,2,1/2/2019,0,0,0,tensorflow
703,DSLR-Quality Photos on Mobile Devices With Deep Convolutional Networks,http://openaccess.thecvf.com/content_iccv_2017/html/Ignatov_DSLR-Quality_Photos_on_ICCV_2017_paper.html,ICCV,2017,https://github.com/wuyx/CNN---DSLR-Quality-Photos-on-Mobile-Devices-with-Deep-Convolutional-Networks,1,1/2/2019,1,0,0,tensorflow
704,Weakly Supervised Dense Video Captioning,http://openaccess.thecvf.com/content_cvpr_2017/html/Shen_Weakly_Supervised_Dense_CVPR_2017_paper.html,CVPR,2017,https://github.com/SCLinDennis/Weakly-Supervised-Dense-Video-Captioning,2,1/2/2019,0,0,0,tensorflow
705,A Simple Unified Framework for Detecting Out-of-Distribution Samples and Adversarial Attacks,https://papers.nips.cc/paper/7947-a-simple-unified-framework-for-detecting-out-of-distribution-samples-and-adversarial-attacks.pdf,NIPS,2018,https://github.com/pokaxpoka/deep_Mahalanobis_detector,32,1/2/2019,0,0,0,pytorch
706,Follow the Moving Leader in Deep Learning,http://proceedings.mlr.press/v70/zheng17a.html,ICML,2017,https://github.com/patniharshit/Follow-the-Moving-Leader-in-Deep-Learning,1,1/2/2019,0,0,0,tensorflow
707,CartoonGAN: Generative Adversarial Networks for Photo Cartoonization,http://openaccess.thecvf.com/content_cvpr_2018/papers/Chen_CartoonGAN_Generative_Adversarial_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/MingtaoGuo/CartoonGAN-tensorflow,2,1/2/2019,1,0,0,tensorflow
708,On Calibration of Modern Neural Networks,http://proceedings.mlr.press/v70/guo17a.html,ICML,2017,https://github.com/markdtw/temperature-scaling-tensorflow,1,1/2/2019,0,0,0,tensorflow
709,Defense Against Universal Adversarial Perturbations,http://openaccess.thecvf.com/content_cvpr_2018/papers/Akhtar_Defense_Against_Universal_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/liujianee/Pertrubation_Rectifying_Network,1,1/2/2019,0,0,0,tensorflow
710,Bidirectional Retrieval Made Simple,http://openaccess.thecvf.com/content_cvpr_2018/papers/Wehrmann_Bidirectional_Retrieval_Made_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/jwehrmann/chain-vse,3,1/2/2019,1,0,0,pytorch
711,Video Paragraph Captioning Using Hierarchical Recurrent Neural Networks,http://openaccess.thecvf.com/content_cvpr_2016/html/Yu_Video_Paragraph_Captioning_CVPR_2016_paper.html,CVPR,2016,https://github.com/JaywongWang/Video-Paragraph-Captioning,1,1/2/2019,0,0,0,tensorflow
712,Fast Algorithms for Convolutional Neural Networks,http://openaccess.thecvf.com/content_cvpr_2016/html/Lavin_Fast_Algorithms_for_CVPR_2016_paper.html,CVPR,2016,https://github.com/istoony/winograd-convolutional-nn,3,1/2/2019,0,0,0,tensorflow
713,Is Robustness the Cost of Accuracy? -- A Comprehensive Study on the Robustness of 18 Deep Image Classification Models,http://openaccess.thecvf.com/content_ECCV_2018/html/Dong_Su_Is_Robustness_the_ECCV_2018_paper.html,ECCV,2018,https://github.com/IBM/ImageNet-Robustness,1,1/2/2019,0,0,0,tensorflow
714,DRACO: Byzantine-resilient Distributed Training via Redundant Gradients,http://proceedings.mlr.press/v80/chen18l.html,ICML,2018,https://github.com/hwang595/Draco,5,1/2/2019,0,0,0,tensorflow
715,Deep Adaptive Image Clustering,http://openaccess.thecvf.com/content_iccv_2017/html/Chang_Deep_Adaptive_Image_ICCV_2017_paper.html,ICCV,2017,https://github.com/HongtaoYang/DAC-tensorflow,6,1/2/2019,0,0,0,tensorflow
716,COLA: Decentralized Linear Learning,https://papers.nips.cc/paper/7705-cola-decentralized-linear-learning.pdf,NIPS,2018,https://github.com/epfml/cola,5,1/2/2019,0,0,0,pytorch
717,Structured Uncertainty Prediction Networks,http://openaccess.thecvf.com/content_cvpr_2018/papers/Dorta_Structured_Uncertainty_Prediction_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/EhtashamBillah/Acute-Lymphoblastic-Leukemia-cell-classification-using-Bayesian-Convolutional-Neural-Networks,1,1/2/2019,0,0,0,tensorflow
718,S3Pool: Pooling With Stochastic Spatial Sampling,http://openaccess.thecvf.com/content_cvpr_2017/html/Zhai_S3Pool_Pooling_With_CVPR_2017_paper.html,CVPR,2017,https://github.com/edgarmedina1801/S3Pool,1,1/2/2019,0,0,0,pytorch
719,Learning unknown ODE models with Gaussian processes,http://proceedings.mlr.press/v80/heinonen18a.html,ICML,2018,https://github.com/cagatayyildiz/npode,1,1/2/2019,0,0,0,tensorflow
720,Deep Defense: Training DNNs with Improved Adversarial Robustness,http://arxiv.org/abs/1803.00404v2,NIPS,2018,https://github.com/ZiangYan/deepdefense.pytorch,8,1/2/2019,0,0,0,pytorch
721,On Word Embedding Dimensionality,https://papers.nips.cc/paper/7368-on-the-dimensionality-of-word-embedding.pdf,NIPS,2018,https://github.com/yukubo/sample_word2vec_skipgram,0,1/2/2019,0,0,0,tensorflow
722,End-To-End People Detection in Crowded Scenes,http://openaccess.thecvf.com/content_cvpr_2016/html/Stewart_End-To-End_People_Detection_CVPR_2016_paper.html,CVPR,2016,https://github.com/wuyx/End-to-end-people-detection-in-crowded-scenes,0,1/2/2019,0,0,0,tensorflow
723,A Theoretical Explanation for Perplexing Behaviors of Backpropagation-based Visualizations,http://proceedings.mlr.press/v80/nie18a.html,ICML,2018,https://github.com/weilinie/BackpropVis,1,1/2/2019,0,0,0,tensorflow
724,Gray-box Adversarial Training,http://openaccess.thecvf.com/content_ECCV_2018/html/Vivek_B_S_Gray_box_adversarial_ECCV_2018_paper.html,ECCV,2018,https://github.com/val-iisc/gat,0,1/2/2019,0,0,0,pytorch
725,"Real-World Repetition Estimation by Div, Grad and Curl",http://openaccess.thecvf.com/content_cvpr_2018/papers/Runia_Real-World_Repetition_Estimation_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/tomrunia/RepetitionEstimation,1,1/2/2019,0,0,0,pytorch
726,Mapping Images to Scene Graphs with Permutation-Invariant Structured Prediction,https://papers.nips.cc/paper/7951-mapping-images-to-scene-graphs-with-permutation-invariant-structured-prediction.pdf,NIPS,2018,https://github.com/nips2018axiomatic/Mapping-Images-to-Scene-Graphs-master,2,1/2/2019,1,0,0,tensorflow
727,Predict and Constrain: Modeling Cardinality in Deep Structured Prediction,http://proceedings.mlr.press/v80/brukhim18a.html,ICML,2018,https://github.com/Natalybr/predict_and_constrain,1,1/2/2019,1,0,0,tensorflow
728,Learning Deep Representation for Imbalanced Classification,http://openaccess.thecvf.com/content_cvpr_2016/html/Huang_Learning_Deep_Representation_CVPR_2016_paper.html,CVPR,2016,https://github.com/Makundi/Machine-Learning-IPT-ParrotAI,1,1/2/2019,0,0,0,pytorch
729,Discovery of Latent 3D Keypoints via End-to-end Geometric Reasoning,http://arxiv.org/abs/1807.03146v1,NIPS,2018,https://github.com/ihankyang/keypoint-network,0,1/2/2019,0,0,0,tensorflow
730,Single Image 3D Without a Single 3D Image,http://openaccess.thecvf.com/content_iccv_2015/html/Fouhey_Single_Image_3D_ICCV_2015_paper.html,ICCV,2015,https://github.com/ihankyang/keypoint-network,0,1/2/2019,0,0,0,tensorflow
731,Neural Voice Cloning with a Few Samples,http://arxiv.org/abs/1802.06006v2,NIPS,2018,https://github.com/IEEE-NITK/Neural-Voice-Cloning,0,1/2/2019,1,0,0,pytorch
732,ATOMO: Communication-efficient Learning via Atomic Sparsification,http://arxiv.org/abs/1806.04090v2,NIPS,2018,https://github.com/hwang595/ATOMO,1,1/2/2019,0,0,0,pytorch
733,Variance Regularized Counterfactual Risk Minimization via Variational Divergence Minimization,http://proceedings.mlr.press/v80/wu18g.html,ICML,2018,https://github.com/hang-wu/VRCRM,0,1/2/2019,0,0,0,pytorch
734,Dynamic Few-Shot Visual Learning Without Forgetting,http://openaccess.thecvf.com/content_cvpr_2018/papers/Gidaris_Dynamic_Few-Shot_Visual_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/greentfrapp/few-shot-without-forgetting-tensorflow,1,1/2/2019,1,0,0,tensorflow
735,Beyond the Pixel-Wise Loss for Topology-Aware Delineation,http://openaccess.thecvf.com/content_cvpr_2018/papers/Mosinska_Beyond_the_Pixel-Wise_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/dingmyu/Pytorch-Topology-Aware-Delineation,0,1/2/2019,0,0,0,pytorch
736,Light Field Intrinsics With a Deep Encoder-Decoder Network,http://openaccess.thecvf.com/content_cvpr_2018/papers/Alperovich_Light_Field_Intrinsics_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/cvia-kn/lf_autoencoder_cvpr2018_code,0,1/2/2019,1,0,0,tensorflow
737,Feature Generating Networks for Zero-Shot Learning,http://openaccess.thecvf.com/content_cvpr_2018/papers/Xian_Feature_Generating_Networks_CVPR_2018_paper.pdf,CVPR,2018,https://github.com/akku1506/Feature-Generating-Networks-for-ZSL,3,1/2/2019,0,0,0,tensorflow
